timestamp,value,type
1591671600,0,irrigations
1591675200,0,irrigations
1591678800,0,irrigations
1591682400,0,irrigations
1591686000,0,irrigations
1591689600,0,irrigations
1591693200,0,irrigations
1591696800,0,irrigations
1591700400,0,irrigations
1591704000,0,irrigations
1591707600,0,irrigations
1591711200,0,irrigations
1591714800,0,irrigations
1591718400,0,irrigations
1591722000,0,irrigations
1591725600,0,irrigations
1591729200,0,irrigations
1591732800,0,irrigations
1591736400,0,irrigations
1591740000,0,irrigations
1591743600,0,irrigations
1591747200,0,irrigations
1591750800,0,irrigations
1591754400,0,irrigations
1591758000,0,irrigations
1591761600,0,irrigations
1591765200,0,irrigations
1591768800,0,irrigations
1591772400,0,irrigations
1591776000,0,irrigations
1591779600,0,irrigations
1591783200,1.081,irrigations
1591786800,3.02116,irrigations
1591790400,1.3442,irrigations
1591794000,0.00188,irrigations
1591797600,1.081,irrigations
1591801200,3.02116,irrigations
1591804800,1.3442,irrigations
1591808400,0.00188,irrigations
1591812000,0,irrigations
1591815600,0,irrigations
1591819200,0,irrigations
1591822800,0,irrigations
1591826400,0,irrigations
1591830000,0,irrigations
1591833600,0,irrigations
1591837200,0,irrigations
1591840800,0,irrigations
1591844400,0,irrigations
1591848000,0,irrigations
1591851600,0,irrigations
1591855200,0,irrigations
1591858800,0,irrigations
1591862400,0,irrigations
1591866000,0,irrigations
1591869600,0,irrigations
1591873200,0,irrigations
1591876800,0,irrigations
1591880400,0,irrigations
1591884000,0,irrigations
1591887600,0.00752,irrigations
1591891200,0,irrigations
1591894800,0,irrigations
1591898400,0,irrigations
1591902000,0.00752,irrigations
1591905600,0,irrigations
1591909200,0,irrigations
1591912800,0,irrigations
1591916400,0,irrigations
1591920000,0,irrigations
1591923600,0,irrigations
1591927200,0,irrigations
1591930800,0,irrigations
1591934400,0,irrigations
1591938000,0,irrigations
1591941600,0,irrigations
1591945200,0.370359999999999,irrigations
1591948800,0,irrigations
1591952400,0,irrigations
1591956000,0,irrigations
1591959600,0.370359999999999,irrigations
1591963200,0,irrigations
1591966800,0,irrigations
1591970400,0,irrigations
1591974000,0,irrigations
1591977600,0,irrigations
1591981200,0,irrigations
1591984800,0,irrigations
1591988400,0,irrigations
1591992000,0,irrigations
1591995600,0,irrigations
1591999200,0,irrigations
1592002800,0,irrigations
1592006400,0,irrigations
1592010000,0,irrigations
1592013600,0,irrigations
1592017200,0,irrigations
1592020800,0,irrigations
1592024400,0,irrigations
1592028000,0,irrigations
1592031600,0,irrigations
1592035200,0,irrigations
1592038800,0,irrigations
1592042400,0,irrigations
1592046000,0,irrigations
1592049600,0,irrigations
1592053200,0,irrigations
1592056800,0,irrigations
1592060400,0,irrigations
1592064000,0,irrigations
1592067600,0,irrigations
1592071200,0,irrigations
1592074800,0,irrigations
1592078400,0,irrigations
1592082000,0,irrigations
1592085600,0,irrigations
1592089200,0,irrigations
1592092800,0,irrigations
1592096400,0,irrigations
1592100000,0,irrigations
1592103600,0,irrigations
1592107200,0,irrigations
1592110800,0,irrigations
1592114400,0,irrigations
1592118000,0,irrigations
1592121600,0,irrigations
1592125200,0,irrigations
1592128800,0,irrigations
1592132400,0,irrigations
1592136000,0,irrigations
1592139600,0,irrigations
1592143200,0,irrigations
1592146800,0,irrigations
1592150400,0,irrigations
1592154000,0,irrigations
1592157600,0,irrigations
1592161200,0,irrigations
1592164800,0,irrigations
1592168400,0,irrigations
1592172000,0,irrigations
1592175600,0,irrigations
1592179200,0,irrigations
1592182800,0,irrigations
1592186400,0,irrigations
1592190000,0,irrigations
1592193600,0,irrigations
1592197200,0,irrigations
1592200800,0,irrigations
1592204400,0,irrigations
1592208000,0,irrigations
1592211600,0,irrigations
1592215200,0,irrigations
1592218800,0,irrigations
1592222400,0,irrigations
1592226000,0,irrigations
1592229600,0,irrigations
1592233200,0,irrigations
1592236800,0,irrigations
1592240400,0,irrigations
1592244000,0,irrigations
1592247600,0,irrigations
1592251200,0,irrigations
1592254800,0,irrigations
1592258400,0.00188,irrigations
1592262000,0.00188,irrigations
1592265600,0,irrigations
1592269200,0.00188,irrigations
1592272800,0,irrigations
1592276400,0.00188,irrigations
1592280000,0,irrigations
1592283600,0.00188,irrigations
1592287200,0,irrigations
1592290800,0,irrigations
1592294400,0,irrigations
1592298000,0,irrigations
1592301600,0,irrigations
1592305200,0,irrigations
1592308800,0,irrigations
1592312400,0,irrigations
1592316000,0,irrigations
1592319600,0,irrigations
1592323200,0,irrigations
1592326800,0,irrigations
1592330400,0,irrigations
1592334000,0,irrigations
1592337600,0,irrigations
1592341200,0,irrigations
1592344800,0,irrigations
1592348400,0,irrigations
1592352000,0,irrigations
1592355600,0,irrigations
1592359200,0,irrigations
1592362800,0,irrigations
1592366400,0,irrigations
1592370000,0,irrigations
1592373600,0.89676,irrigations
1592377200,1.59612,irrigations
1592380800,3.05124,irrigations
1592384400,0.6486,irrigations
1592388000,0.89676,irrigations
1592391600,1.59612,irrigations
1592395200,3.05124,irrigations
1592398800,0.65424,irrigations
1592402400,0,irrigations
1592406000,0,irrigations
1592409600,0,irrigations
1592413200,0.00564,irrigations
1592416800,0,irrigations
1592420400,0,irrigations
1592424000,0,irrigations
1592427600,0,irrigations
1592431200,0,irrigations
1592434800,0,irrigations
1592438400,0,irrigations
1592442000,0,irrigations
1592445600,0,irrigations
1592449200,0,irrigations
1592452800,0,irrigations
1592456400,0,irrigations
1592460000,0,irrigations
1592463600,0,irrigations
1592467200,0.06016,irrigations
1592470800,0,irrigations
1592474400,0,irrigations
1592478000,0,irrigations
1592481600,0.06016,irrigations
1592485200,0,irrigations
1592488800,0,irrigations
1592492400,0,irrigations
1592496000,0,irrigations
1592499600,0,irrigations
1592503200,0,irrigations
1592506800,0,irrigations
1592510400,0,irrigations
1592514000,0,irrigations
1592517600,0,irrigations
1592521200,0,irrigations
1592524800,0,irrigations
1592528400,0,irrigations
1592532000,0,irrigations
1592535600,0,irrigations
1592539200,0,irrigations
1592542800,0,irrigations
1592546400,0,irrigations
1592550000,0,irrigations
1592553600,0,irrigations
1592557200,0,irrigations
1592560800,0,irrigations
1592564400,0,irrigations
1592568000,0,irrigations
1592571600,0,irrigations
1592575200,0,irrigations
1592578800,0,irrigations
1592582400,0,irrigations
1592586000,0,irrigations
1592589600,0,irrigations
1592593200,0,irrigations
1592596800,0,irrigations
1592600400,0,irrigations
1592604000,0,irrigations
1592607600,0,irrigations
1592611200,0,irrigations
1592614800,0,irrigations
1592618400,0,irrigations
1592622000,0,irrigations
1592625600,0,irrigations
1592629200,0,irrigations
1592632800,0,irrigations
1592636400,0,irrigations
1592640000,0,irrigations
1592643600,0,irrigations
1592647200,0,irrigations
1592650800,0,irrigations
1592654400,0,irrigations
1592658000,0,irrigations
1592661600,0,irrigations
1592665200,0,irrigations
1592668800,0,irrigations
1592672400,0,irrigations
1592676000,0,irrigations
1592679600,0,irrigations
1592683200,0,irrigations
1592686800,0,irrigations
1592690400,0,irrigations
1592694000,0,irrigations
1592697600,0,irrigations
1592701200,0,irrigations
1592704800,0,irrigations
1592708400,0,irrigations
1592712000,0,irrigations
1592715600,0,irrigations
1592719200,0,irrigations
1592722800,0,irrigations
1592726400,0,irrigations
1592730000,0,irrigations
1592733600,0,irrigations
1592737200,0,irrigations
1592740800,0,irrigations
1592744400,0,irrigations
1592748000,0,irrigations
1592751600,0,irrigations
1592755200,0,irrigations
1592758800,0,irrigations
1592762400,0,irrigations
1592766000,0,irrigations
1592769600,0,irrigations
1592773200,0,irrigations
1592776800,0,irrigations
1592780400,0,irrigations
1592784000,0,irrigations
1592787600,0,irrigations
1592791200,0,irrigations
1592794800,0,irrigations
1592798400,0,irrigations
1592802000,0,irrigations
1592805600,0,irrigations
1592809200,0,irrigations
1592812800,0,irrigations
1592816400,0,irrigations
1592820000,0,irrigations
1592823600,0,irrigations
1592827200,0,irrigations
1592830800,0,irrigations
1592834400,0,irrigations
1592838000,0,irrigations
1592841600,0,irrigations
1592845200,0,irrigations
1592848800,0,irrigations
1592852400,0,irrigations
1592856000,0,irrigations
1592859600,0,irrigations
1592863200,0,irrigations
1592866800,0,irrigations
1592870400,0,irrigations
1592874000,0,irrigations
1592877600,0,irrigations
1592881200,0,irrigations
1592884800,0,irrigations
1592888400,0,irrigations
1592892000,0,irrigations
1592895600,0,irrigations
1592899200,0,irrigations
1592902800,0,irrigations
1592906400,0,irrigations
1592910000,0,irrigations
1592913600,0,irrigations
1592917200,0,irrigations
1592920800,0,irrigations
1592924400,0,irrigations
1592928000,0,irrigations
1592931600,0,irrigations
1592935200,0,irrigations
1592938800,0,irrigations
1592942400,0,irrigations
1592946000,0,irrigations
1592949600,0,irrigations
1592953200,0,irrigations
1592956800,0,irrigations
1592960400,0,irrigations
1592964000,0,irrigations
1592967600,0,irrigations
1592971200,0,irrigations
1592974800,0,irrigations
1592978400,0,irrigations
1592982000,0,irrigations
1592985600,0.84976,irrigations
1592989200,1.52844,irrigations
1592992800,1.06032,irrigations
1592996400,1.60364,irrigations
1593000000,0.84976,irrigations
1593003600,1.52844,irrigations
1593007200,1.06032,irrigations
1593010800,1.60364,irrigations
1593014400,0,irrigations
1593018000,0,irrigations
1593021600,0,irrigations
1593025200,0,irrigations
1593028800,0,irrigations
1593032400,0,irrigations
1593036000,0,irrigations
1593039600,0,irrigations
1593043200,0,irrigations
1593046800,0,irrigations
1593050400,0,irrigations
1593054000,0,irrigations
1593057600,0,irrigations
1593061200,0,irrigations
1593064800,0,irrigations
1593068400,0,irrigations
1593072000,0,irrigations
1593075600,0,irrigations
1593079200,0,irrigations
1593082800,0,irrigations
1593086400,0,irrigations
1593090000,0,irrigations
1593093600,0,irrigations
1593097200,0,irrigations
1593100800,0,irrigations
1593104400,0,irrigations
1593108000,0,irrigations
1593111600,0,irrigations
1593115200,0,irrigations
1593118800,0,irrigations
1593122400,0,irrigations
1593126000,0,irrigations
1593129600,0,irrigations
1593133200,0,irrigations
1593136800,0,irrigations
1593140400,0,irrigations
1593144000,0,irrigations
1593147600,0,irrigations
1593151200,0,irrigations
1593154800,0,irrigations
1593158400,0,irrigations
1593162000,0,irrigations
1593165600,0,irrigations
1593169200,0,irrigations
1593172800,0,irrigations
1593176400,0,irrigations
1593180000,0,irrigations
1593183600,0,irrigations
1593187200,0,irrigations
1593190800,0,irrigations
1593194400,0,irrigations
1593198000,0,irrigations
1593201600,0,irrigations
1593205200,0,irrigations
1593208800,0,irrigations
1593212400,0,irrigations
1593216000,0,irrigations
1593219600,0,irrigations
1593223200,0,irrigations
1593226800,0,irrigations
1593230400,0,irrigations
1593234000,0,irrigations
1593237600,1.55852,irrigations
1593241200,1.58296,irrigations
1593244800,3.07756,irrigations
1593248400,1.54724,irrigations
1593252000,2.7354,irrigations
1593255600,1.5886,irrigations
1593259200,3.07756,irrigations
1593262800,1.54724,irrigations
1593266400,1.17688,irrigations
1593270000,0.00564,irrigations
1593273600,0,irrigations
1593277200,0,irrigations
1593280800,0,irrigations
1593284400,0,irrigations
1593288000,0,irrigations
1593291600,0,irrigations
1593295200,0,irrigations
1593298800,0,irrigations
1593302400,0,irrigations
1593306000,0,irrigations
1593309600,0,irrigations
1593313200,0,irrigations
1593316800,0,irrigations
1593320400,0,irrigations
1593324000,0,irrigations
1593327600,0,irrigations
1593331200,1.22388,irrigations
1593334800,1.56228,irrigations
1593338400,1.57356,irrigations
1593342000,1.45512,irrigations
1593345600,1.22388,irrigations
1593349200,1.56228,irrigations
1593352800,1.57356,irrigations
1593356400,1.45512,irrigations
1593360000,0,irrigations
1593363600,0.00188,irrigations
1593367200,0,irrigations
1593370800,0,irrigations
1593374400,0,irrigations
1593378000,0.00188,irrigations
1593381600,0,irrigations
1593385200,0,irrigations
1593388800,0,irrigations
1593392400,0,irrigations
1593396000,0,irrigations
1593399600,0,irrigations
1593403200,0,irrigations
1593406800,0,irrigations
1593410400,0,irrigations
1593414000,0,irrigations
1593417600,0,irrigations
1593421200,0,irrigations
1593424800,0,irrigations
1593428400,0,irrigations
1593432000,0,irrigations
1593435600,0.72192,irrigations
1593439200,3.2054,irrigations
1593442800,1.57168,irrigations
1593446400,1.08476,irrigations
1593450000,0.7332,irrigations
1593453600,3.2054,irrigations
1593457200,1.57168,irrigations
1593460800,1.08476,irrigations
1593464400,0.01128,irrigations
1593468000,0,irrigations
1593471600,0,irrigations
1593475200,0,irrigations
1593478800,0,irrigations
1593482400,0,irrigations
1593486000,0,irrigations
1593489600,0,irrigations
1593493200,0,irrigations
1593496800,0,irrigations
1593500400,0,irrigations
1593504000,0,irrigations
1593507600,0,irrigations
1593511200,0,irrigations
1593514800,0,irrigations
1593518400,0,irrigations
1593522000,0,irrigations
1593525600,2.46468,irrigations
1593529200,1.55288,irrigations
1593532800,0.0094,irrigations
1593536400,0,irrigations
1593540000,2.46468,irrigations
1593543600,1.55288,irrigations
1593547200,0.0094,irrigations
1593550800,0,irrigations
1593554400,0,irrigations
1593558000,0,irrigations
1593561600,0,irrigations
1593565200,0,irrigations
1593568800,0,irrigations
1593572400,0,irrigations
1593576000,0,irrigations
1593579600,0,irrigations
1593583200,0,irrigations
1593586800,0,irrigations
1593590400,0,irrigations
1593594000,0,irrigations
1593597600,0,irrigations
1593601200,0,irrigations
1593604800,0,irrigations
1593608400,0,irrigations
1593612000,0,irrigations
1593615600,0,irrigations
1593619200,0,irrigations
1593622800,0,irrigations
1593626400,0,irrigations
1593630000,0,irrigations
1593633600,0,irrigations
1593637200,0,irrigations
1593640800,0,irrigations
1593644400,0,irrigations
1593648000,0,irrigations
1593651600,0,irrigations
1593655200,0,irrigations
1593658800,0,irrigations
1593662400,0,irrigations
1593666000,0,irrigations
1593669600,0.8178,irrigations
1593673200,1.63372,irrigations
1593676800,2.09808,irrigations
1593680400,0,irrigations
1593684000,0.8178,irrigations
1593687600,1.63372,irrigations
1593691200,2.09808,irrigations
1593694800,0,irrigations
1593698400,0,irrigations
1593702000,0,irrigations
1593705600,0,irrigations
1593709200,0,irrigations
1593712800,0,irrigations
1593716400,0,irrigations
1593720000,0,irrigations
1593723600,0,irrigations
1593727200,0,irrigations
1593730800,0,irrigations
1593734400,0,irrigations
1593738000,0,irrigations
1593741600,0,irrigations
1593745200,0,irrigations
1593748800,0,irrigations
1593752400,0,irrigations
1593756000,1.14116,irrigations
1593759600,1.5886,irrigations
1593763200,3.07944,irrigations
1593766800,1.26524,irrigations
1593770400,1.15244,irrigations
1593774000,1.5886,irrigations
1593777600,3.07944,irrigations
1593781200,1.26524,irrigations
1593784800,0.01128,irrigations
1593788400,0,irrigations
1593792000,0,irrigations
1593795600,0,irrigations
1593799200,0.01128,irrigations
1593802800,0.01504,irrigations
1593806400,0.00188,irrigations
1593810000,0,irrigations
